subtype,regulator,d_edges,I_R,E_perm,p_perm,I_R_eqsec,p_eqsec,n_eqsec,n_active,n_cells_used,n_sections,I_s_min,I_s_median,I_s_max
Astrocyte,AC022655.1,492,0.037546228695088245,0.016155465985376698,0.017,0.04404223317828035,0.013,16,120,1720,17,-0.041146195267449656,0.0311535818723584,0.1591166124195157
L2/3 IT,AC022655.1,492,0.052829108814249355,0.03844407272429573,0.001,0.04040494842186147,0.001,26,4418,14197,26,-0.06387573198625908,0.04773857812672992,0.07844685202612234
L4 IT,AC022655.1,492,0.02527746166277613,0.022722322031362763,0.199,0.020226859154579408,0.408,24,1813,5974,24,-0.023502605528125043,0.020989614595664015,0.0813025270516877
Oligodendrocyte,AC022655.1,492,0.031831717924137096,0.02206429817726149,0.084,0.02125642861890623,0.162,16,209,2240,16,-0.06625429733593947,0.029498828339157363,0.09063533877060584
Astrocyte,AC114930.1,499,0.02283575125054035,0.021732434539856245,0.002,0.018460468436135486,0.016,17,1720,1720,17,-0.007107113978643808,0.018780312790363497,0.036991979597495984
L2/3 IT,AC114930.1,499,0.03834956035584242,0.03720099606642058,0.001,0.03064251470105089,0.001,26,14197,14197,26,-0.011507367334501965,0.029993501556743348,0.06697085534628527
L4 IT,AC114930.1,499,0.023167265937671617,0.022678595124402318,0.003,0.01972187668075165,0.024,24,5974,5974,24,-0.014932061122505174,0.020958490318055908,0.035401734465109864
Oligodendrocyte,AC114930.1,499,0.021293448795845372,0.02151896250088001,0.753,0.012503378611220806,0.319,16,2240,2240,16,-0.006894849005022902,0.008975375677525103,0.034572486506974184
Astrocyte,AL442636.1,499,0.022133552184549713,0.021699481997242556,0.11,0.017579636082278142,0.279,17,1720,1720,17,-0.011346873080042716,0.017388521802426227,0.03809942465093462
L2/3 IT,AL442636.1,499,0.03855520093666406,0.03718272147897126,0.001,0.030853025681347016,0.001,26,14197,14197,26,-0.010261772062865025,0.030598531870431277,0.06812864819356264
L4 IT,AL442636.1,499,0.023347687568115304,0.022649088287268273,0.001,0.019848113301594337,0.001,24,5974,5974,24,-0.018391582680930687,0.020912334266654807,0.035255859728805836
Oligodendrocyte,AL442636.1,499,0.021453344315174205,0.021478533719376146,0.515,0.012218104672354558,0.591,16,2240,2240,16,-0.008705100052877435,0.009562409033407805,0.03514238414381763
Astrocyte,CFH,485,0.02126484696922466,0.020113918311114486,0.435,0.010954098932794334,0.746,15,71,1720,17,-0.03052854128815479,-0.0003695564113296995,0.06972900085279161
L2/3 IT,CFH,485,0.040675144184615514,0.03773845247354081,0.149,0.026303301008502148,0.831,26,1243,14197,26,-0.0595236332854372,0.027949848406750657,0.07219773378074401
L4 IT,CFH,485,0.02191825327453422,0.022329389592752304,0.506,0.019359945386648737,0.61,23,238,5974,24,-0.029980759836972008,0.02307400865865735,0.048388436391586236
Oligodendrocyte,CFH,485,0.008893946450340733,0.022665167604525263,0.931,-0.00337981442596883,0.855,14,69,2240,16,-0.05945340241847789,-0.006382289690005931,0.05568650382955654
Astrocyte,FSHR,499,0.022036734251779207,0.019995451732055237,0.426,0.026053718211592584,0.261,15,50,1720,17,-0.035089544311805165,0.015290195118200756,0.16294919454769458
L2/3 IT,FSHR,499,0.05739763651461086,0.037498883564186146,0.001,0.04606236250721028,0.001,26,7190,14197,26,-0.03669405451051042,0.05163789016201985,0.08094968193380733
L4 IT,FSHR,499,0.023223691084812904,0.02264224716592667,0.274,0.01936846516513464,0.482,24,5183,5974,24,-0.01566705678342918,0.019709163126217087,0.03853187731139532
Oligodendrocyte,FSHR,499,0.016790803886987143,0.024105215791326955,0.801,0.016625945847275746,0.321,14,125,2240,16,-0.01851851851851784,0.0031121951698869048,0.12903225806451613
Astrocyte,LINC00499,498,0.023245726938843532,0.02168125198376509,0.001,0.018259488518613642,0.052,17,1702,1720,17,-0.010015660150973943,0.01661393014212801,0.03650355441029295
L2/3 IT,LINC00499,498,0.03792947297464383,0.03742595999864591,0.277,0.030565183889770357,0.235,26,10668,14197,26,-0.013207666307242062,0.0323877473902021,0.06439339318205654
L4 IT,LINC00499,498,0.024999641133803062,0.02247594444530679,0.035,0.021481675374440318,0.057,24,4485,5974,24,-0.02531007252620025,0.020039384008914272,0.04692971456855022
Oligodendrocyte,LINC00499,498,0.0215716690495459,0.02129525622512601,0.463,0.014599980244714154,0.273,16,1347,2240,16,-0.022545710746854557,0.012166539957538653,0.052700367536007535
Astrocyte,LINC02822,499,0.019872317791399412,0.019729180072395713,0.488,0.012925243392382121,0.796,17,734,1720,17,-0.038801098824620045,0.017875425968432612,0.0531732803828941
L2/3 IT,LINC02822,499,0.039766037053497946,0.03719639559251368,0.001,0.03167060097642836,0.001,26,13535,14197,26,-0.012690186372421263,0.030562313926906302,0.07282502056068287
L4 IT,LINC02822,499,0.022260026137399337,0.022644234464442886,0.694,0.01894757194014431,0.675,24,5338,5974,24,-0.014797128879925757,0.021307631287913204,0.03374671359739169
Oligodendrocyte,LINC02822,499,0.02275635072841472,0.021758643158818584,0.414,0.019822358540153608,0.137,16,535,2240,16,-0.03790477255393857,0.017898490687691872,0.08583110676919986
Astrocyte,PCDH11Y,498,0.022290549505352003,0.02049257270622149,0.341,0.01673074101859213,0.55,17,819,1720,17,-0.010918819303995624,0.016199342192469556,0.04425181370874314
L2/3 IT,PCDH11Y,498,0.0383228158150866,0.03716463077384247,0.001,0.030693731609894973,0.001,26,13824,14197,26,-0.010867602456027487,0.02985343872615958,0.06749239232986348
L4 IT,PCDH11Y,498,0.02315661524601325,0.022639412872182126,0.002,0.019769293917942514,0.01,24,5974,5974,24,-0.017996490664941883,0.021220261172305868,0.03401976810219783
Oligodendrocyte,PCDH11Y,498,0.021247974941578332,0.021675589561554014,0.547,0.012915005216014273,0.443,16,1120,2240,16,-0.015300761515604054,0.013974599354344138,0.04367893834435935
Astrocyte,SEMA5A,499,0.022503654190095472,0.021730408527244803,0.026,0.018073715216968197,0.072,17,1720,1720,17,-0.004812601537073982,0.01603247423507256,0.0387108860756829
L2/3 IT,SEMA5A,499,0.038426672032663436,0.03720144658782964,0.001,0.030654634459694505,0.001,26,14197,14197,26,-0.011588039636291738,0.030418092442668396,0.06754849462100276
L4 IT,SEMA5A,499,0.023075527155934868,0.022665892418348765,0.003,0.019725364032511836,0.017,24,5974,5974,24,-0.014348410371137052,0.020321573740247144,0.03492616860054628
Oligodendrocyte,SEMA5A,499,0.021355165402369248,0.02149279722357834,0.68,0.012455747664552241,0.365,16,2240,2240,16,-0.009789471233436334,0.010010867900859567,0.03482063325962602
Astrocyte,TPD52L1,499,0.02161926781995173,0.021732970472166643,0.599,0.01696117318860782,0.762,17,1720,1720,17,-0.007795888668661232,0.015168690503816034,0.03752905114888279
L2/3 IT,TPD52L1,499,0.03936582432718211,0.03717819272646246,0.001,0.031373400795736486,0.001,26,13433,14197,26,-0.01197230637738151,0.032335673776427064,0.07028832420540075
L4 IT,TPD52L1,499,0.022139589834975788,0.022518420075114197,0.565,0.017718098401007115,0.738,24,3402,5974,24,-0.03745561971644764,0.019380251901808636,0.043907828594020565
Oligodendrocyte,TPD52L1,499,0.023083730246811696,0.019864310017434317,0.241,0.01687909694662684,0.205,16,643,2240,16,-0.025898280965348207,0.013610198133462426,0.06730379213549614
