subtype,regulator,d_edges,I_R,E_perm,p_perm,I_R_eqsec,p_eqsec,n_eqsec,n_active,n_cells_used,n_sections,I_s_min,I_s_median,I_s_max
Oligodendrocyte,ANGPT1,493,0.018946676392724734,0.020319838232394735,0.597,0.018968823790861032,0.144,16,629,2240,16,-0.05088192626556148,0.026414107314658437,0.08854981870331398
Astrocyte,CPED1,495,0.021694348991629392,0.021410086810845892,0.434,0.016250983848059872,0.675,17,1333,1720,17,-0.01965966083990777,0.014807252780716542,0.03784012145566854
L2/3 IT,CPED1,495,0.03844794644382231,0.0364279055144046,0.137,0.030589139801589612,0.361,26,5488,14197,26,-0.008106155490548104,0.032173826776426856,0.07381629950988026
L4 IT,CPED1,495,0.019529764359574063,0.021698499737097206,0.746,0.01895407861272099,0.573,24,1684,5974,24,-0.024007765637755054,0.014988137276089216,0.05428028709417459
Oligodendrocyte,CPED1,495,0.027683222480401618,0.02143557104938891,0.181,0.02985411853040328,0.034,16,247,2240,16,-0.03367144927121035,0.02010865571273774,0.12576427331018125
Astrocyte,GRAMD2B,497,0.021598297980549453,0.021732628079505444,0.641,0.016840214755991654,0.83,17,1720,1720,17,-0.006698462601024761,0.015725975938024262,0.03605333985122212
L2/3 IT,GRAMD2B,497,0.0639112213565867,0.0370118973876975,0.001,0.04911272475468728,0.001,26,5927,14197,26,-0.036608496115561225,0.045798087863357914,0.1122775557019715
L4 IT,GRAMD2B,497,0.025756356041511823,0.022680179571052346,0.022,0.020659040713655517,0.216,24,4302,5974,24,-0.04172907662939527,0.021830105636813944,0.04973456112273824
Oligodendrocyte,GRAMD2B,497,0.02150477004951997,0.021494180843259224,0.48,0.012430846097572747,0.394,16,2240,2240,16,-0.00852005569728966,0.009257146764966594,0.03496893092284518
Astrocyte,LINC01179,489,0.02699837923757829,0.011304798960466317,0.151,0.027511889632753216,0.282,11,72,1720,17,-0.0095785440613055,0.0181740888215849,0.1519607843137228
L2/3 IT,LINC01179,489,0.043182432161336014,0.036568337789381206,0.007,0.03855894121201528,0.012,26,1971,14197,26,-0.005010935787562036,0.03489675257987343,0.0801182838049441
L4 IT,LINC01179,489,0.038257706090541,0.02230390230828515,0.001,0.030267685280753104,0.005,24,1107,5974,24,-0.05599429200702682,0.033460346595602396,0.07808061157091728
Oligodendrocyte,LINC01179,489,0.03964794742508551,0.022947519970941462,0.198,0.040729774930656985,0.117,7,13,2240,16,-0.015432098765431421,0.03624804888380922,0.15625000000000305
Astrocyte,MEPE,479,0.019680284258653286,0.02065472502160915,0.521,0.010264830696415782,0.779,12,76,1720,17,-0.038025543659106216,0.003574063581658807,0.06780052529590588
L2/3 IT,MEPE,479,0.03959911779327604,0.033568521596228654,0.012,0.03567779853914281,0.05,26,1654,14197,26,0.00047802073204270505,0.03410884344495963,0.08144340943437342
L4 IT,MEPE,479,0.021366483440362773,0.02192163285362417,0.557,0.019171625299215716,0.504,24,521,5974,24,-0.019379844961240986,0.019375623508118986,0.06361348034165072
Oligodendrocyte,MEPE,479,0.025331805378281797,0.016840650782267527,0.119,0.018883118954832127,0.201,16,165,2240,16,-0.0655918019287773,0.026499908931773872,0.08040528203222613
Astrocyte,PLD5,499,0.022376226707648193,0.021097408034883233,0.303,0.017985911875926762,0.377,17,1289,1720,17,-0.01604265209177145,0.01499763580892561,0.042048193906296105
L2/3 IT,PLD5,499,0.04244568851888042,0.037208444970430236,0.001,0.034316220997088503,0.001,26,11591,14197,26,0.0019672938471382573,0.032922789451222845,0.0669284499991986
L4 IT,PLD5,499,0.02320589836144732,0.022667501368545014,0.018,0.01983394292694905,0.036,24,5838,5974,24,-0.018075737472067314,0.02176914983658205,0.033794184239173866
Oligodendrocyte,PLD5,499,0.02111771279778469,0.021483055513218687,0.852,0.011896820116333872,0.842,16,2240,2240,16,-0.009040411230096506,0.008599066002616024,0.03416064662702699
Astrocyte,SLC35F4,498,0.016780592741688014,0.021060076715057083,0.817,0.015321344994042408,0.634,17,796,1720,17,-0.02217067255243548,0.012595487056878019,0.05053832956476816
L2/3 IT,SLC35F4,498,0.03896729916448423,0.03704850743520556,0.022,0.03221754696256799,0.047,26,10362,14197,26,0.004646699410692027,0.03350739688312829,0.06884440236871667
L4 IT,SLC35F4,498,0.025875056692273093,0.02273421869677463,0.001,0.022070815316686882,0.002,24,5340,5974,24,-0.01912561615184393,0.023168556683269552,0.03968754804816484
Oligodendrocyte,SLC35F4,498,0.022123737071789246,0.02111953986101533,0.408,0.011722669787514134,0.542,16,917,2240,16,-0.027099404570991702,0.01633748484765288,0.04887715895026114
Astrocyte,ZNF804B,498,0.02273957141628195,0.021749566802913785,0.005,0.018541103260609863,0.006,17,1697,1720,17,-0.004226780395316201,0.01787208658821942,0.03932496703559263
L2/3 IT,ZNF804B,498,0.03915280781790608,0.0372000973735453,0.001,0.03144165233122922,0.001,26,13933,14197,26,-0.008102847904556447,0.030831653878819976,0.06901627207120004
L4 IT,ZNF804B,498,0.02338666560044048,0.022650171697072174,0.001,0.0198596637048748,0.012,24,5926,5974,24,-0.018872884217487312,0.021114786859531068,0.03575877231460666
Oligodendrocyte,ZNF804B,498,0.02033200456936251,0.021184467587077573,0.571,0.010907298271335134,0.58,16,932,2240,16,-0.04446926766657439,0.020152274726528488,0.044580812928117386
