subtype,regulator,d_edges,I_R,E_perm,p_perm,I_R_eqsec,p_eqsec,n_eqsec,n_active,n_cells_used,n_sections,I_s_min,I_s_median,I_s_max
Astrocyte,ABI3BP,499,0.022530981219412126,0.021714187214877854,0.024,0.01792519223253284,0.105,17,1720,1720,17,-0.006428845584517448,0.018180581306617306,0.039282716537370296
L2/3 IT,ABI3BP,499,0.03855943694095672,0.0371881904122949,0.001,0.030765261277732874,0.001,26,14197,14197,26,-0.01254335247058735,0.031222069449636947,0.06769922653531013
L4 IT,ABI3BP,499,0.023247327450880498,0.02266562844212678,0.001,0.01983895516464159,0.004,24,5974,5974,24,-0.015040892183933561,0.02110394087075643,0.03511375988024012
Oligodendrocyte,ABI3BP,499,0.021292450518937675,0.021501137382348566,0.769,0.01247551010621651,0.337,16,2240,2240,16,-0.006364678793895246,0.009782777719142172,0.0341495028037982
Astrocyte,AC079352.1,498,0.021147362423382138,0.021744238242311406,0.782,0.015476188106109238,0.919,17,1688,1720,17,-0.02410556007961113,0.015097035332969593,0.034756962099236004
L2/3 IT,AC079352.1,498,0.04784908589722702,0.03705970354070652,0.001,0.03813670978349625,0.003,26,5228,14197,26,-0.032769161578431724,0.042113495147326256,0.09234654136773653
L4 IT,AC079352.1,498,0.025732304618640223,0.022866551964685216,0.071,0.020423162037832458,0.311,24,3639,5974,24,-0.032458234067596535,0.02905449625219825,0.042375903694146975
Oligodendrocyte,AC079352.1,498,0.02138122401106149,0.021488456693856944,0.632,0.012396412302646546,0.424,16,2240,2240,16,-0.007400134577260495,0.009087329202998241,0.034382328229758
Astrocyte,ADAMTS9,499,0.02214865769723378,0.021695105777422986,0.099,0.017957528875972645,0.083,17,1720,1720,17,-0.0034875286154833736,0.016864485392787402,0.04066293045581002
L2/3 IT,ADAMTS9,499,0.03862262068952249,0.03718661401932944,0.001,0.03071314903125289,0.001,26,14197,14197,26,-0.015361251869998174,0.031185200098102037,0.06803620015491091
L4 IT,ADAMTS9,499,0.022978459208788115,0.022647743315121635,0.009,0.01956226849103731,0.078,24,5974,5974,24,-0.01736391688863614,0.020941226911112578,0.034628541024598884
Oligodendrocyte,ADAMTS9,499,0.02139809216451714,0.021502418646924083,0.63,0.012691754105952992,0.192,16,2240,2240,16,-0.00930697405237878,0.009356661634586564,0.03401474480607731
Astrocyte,ANO2,497,0.02881675029023199,0.022157213727342067,0.113,0.01843028968853276,0.419,17,605,1720,17,-0.02930135193056722,0.023870186138821317,0.04927088393635932
L2/3 IT,ANO2,497,0.03779029348021996,0.03723623794343935,0.137,0.02981828391572048,0.458,26,12746,14197,26,-0.013393536438487322,0.030420592268153347,0.06420542519014331
L4 IT,ANO2,497,0.02377213576897568,0.02278464508241308,0.3,0.020320830339398698,0.326,24,3580,5974,24,-0.038839574413738025,0.021431472241102444,0.039504461215597586
Oligodendrocyte,ANO2,497,0.021224252774738522,0.021617155502507517,0.577,0.011645552209332152,0.609,16,1744,2240,16,-0.020346615884290178,0.011302840182024647,0.03873712504436087
Astrocyte,CST3,499,0.02171514731587926,0.021716826419455208,0.499,0.01714557623289899,0.604,17,1720,1720,17,-0.01241738641828069,0.017558396615723854,0.03761384835029772
L2/3 IT,CST3,499,0.0385989707690139,0.03718728982903824,0.001,0.03080930167314924,0.001,26,14197,14197,26,-0.012993912135417125,0.031443781057490724,0.0681964008593901
