subtype,regulator,d_edges,I_R,E_perm,p_perm,I_R_eqsec,p_eqsec,n_eqsec,n_active,n_cells_used,n_sections,I_s_min,I_s_median,I_s_max
L4 IT,LINC00871,497,0.023631629915800107,0.022723793303719354,0.185,0.0198062564440491,0.338,24,4950,5974,24,-0.020043836011239314,0.019567483312704213,0.04254696148142143
Oligodendrocyte,LINC00871,497,0.019464380528253864,0.020201458567628814,0.534,0.007001772541100286,0.769,16,481,2240,16,-0.035334897008248406,0.0048403073023742,0.05939868259122611
Astrocyte,LRMDA,499,0.022819406030465582,0.021783346553672697,0.003,0.018275194653149352,0.044,17,1718,1720,17,-0.0077577289622064675,0.017283293373338757,0.0409306411706375
L2/3 IT,LRMDA,499,0.03886952374112837,0.037227813469289314,0.001,0.030834040674242755,0.009,26,13317,14197,26,-0.016832946583712923,0.030986310827155417,0.06802460062224569
L4 IT,LRMDA,499,0.02290847587827533,0.022649804404560218,0.123,0.019616905543246445,0.141,24,5878,5974,24,-0.01723055485624442,0.020580679047093983,0.03462096396318813
Oligodendrocyte,LRMDA,499,0.019197290961041856,0.020903948284575508,0.718,0.009319045432207766,0.818,16,1436,2240,16,-0.032315432517991724,0.01044826578837602,0.03683690523996024
Astrocyte,PDGFD,498,0.02822642617587405,0.0206514866862568,0.103,0.022351231996409263,0.211,16,407,1720,17,-0.02651515151515084,0.017594251174747617,0.07026020734195809
L2/3 IT,PDGFD,498,0.049081670343746456,0.037213314456954485,0.001,0.03804853786997338,0.001,26,12534,14197,26,-0.017987735616153824,0.040367127721847224,0.08014867950351369
L4 IT,PDGFD,498,0.02416938543605238,0.021692100834158602,0.161,0.021742848730419664,0.197,24,2450,5974,24,-0.023471523615208385,0.02285286741102937,0.049723124788871524
Oligodendrocyte,PDGFD,498,0.0207242157493301,0.02044738088245539,0.463,0.010918884353285297,0.618,16,1008,2240,16,-0.03512107872162288,0.01609051714766062,0.0601904572084623
Astrocyte,SGO1-AS1,499,0.022889036764265885,0.021713149061693568,0.007,0.018757502080479434,0.035,17,1703,1720,17,-0.007572675998210891,0.01832050061075816,0.03717523005303704
L2/3 IT,SGO1-AS1,499,0.03959382213265976,0.03720306426762478,0.001,0.032118832950589496,0.001,26,12824,14197,26,-0.01014030447894182,0.03261219338761937,0.06886134528815467
L4 IT,SGO1-AS1,499,0.023021827517344537,0.02264139852750254,0.071,0.019505604505870574,0.225,24,5839,5974,24,-0.01654616378476693,0.020588436800580298,0.03516091040881928
Oligodendrocyte,SGO1-AS1,499,0.022901545143809206,0.02145652641221448,0.145,0.013004777222979519,0.317,16,1965,2240,16,-0.008695267828227046,0.011206487274914759,0.03644436454205455
Astrocyte,VIP,464,0.022018535704255437,0.017559201181021854,0.365,0.03462931758242221,0.104,11,31,1720,17,-0.01803243547428399,0.02020914616613021,0.14341085271317772
L2/3 IT,VIP,464,0.04033900316382451,0.03637958729128114,0.131,0.037421912261237464,0.076,25,875,14197,26,-0.004543571427175933,0.04335657844670051,0.07664779764937059
L4 IT,VIP,464,0.021667889014552133,0.02186288657038257,0.509,0.01935858072372563,0.601,23,194,5974,24,-0.032918063547374324,0.01643465397358165,0.05702695465050042
Oligodendrocyte,VIP,464,0.019341987555480087,0.025365021306615648,0.744,0.00870552179047655,0.647,15,81,2240,16,-0.050359109727668876,-0.013285455040658525,0.13793290783560047
