subtype,regulator,d_edges,I_R,E_perm,p_perm,I_R_eqsec,p_eqsec,n_eqsec,n_active,n_cells_used,n_sections,I_s_min,I_s_median,I_s_max
L4 IT,ADAMTS9-AS2,497,0.02549858933795531,0.022528815332404695,0.04,0.021405985818883904,0.144,24,4029,5974,24,-0.007247941188717297,0.020067686777889143,0.05547156616749248
Oligodendrocyte,ADAMTS9-AS2,497,0.024629934365222463,0.020231196213662612,0.16,0.01630561671213253,0.246,16,656,2240,16,-0.01496067449940256,0.010260969177201457,0.05647962677400329
Astrocyte,AP001977.1,499,0.02228288553069048,0.02166889514133064,0.065,0.017452043829590428,0.381,17,1720,1720,17,-0.009457923118255884,0.015528202525362866,0.03399127352905839
L2/3 IT,AP001977.1,499,0.03922487784704288,0.03716997382282338,0.001,0.03140426628429334,0.001,26,14197,14197,26,-0.007580189958106495,0.03136348477780879,0.06842650210703045
L4 IT,AP001977.1,499,0.023538163420091903,0.02264834421408023,0.001,0.020068625131100686,0.001,24,5974,5974,24,-0.015223108372996062,0.02088472348810609,0.03551541504494522
Oligodendrocyte,AP001977.1,499,0.021098365360545445,0.0214815757481068,0.893,0.012436067462057412,0.368,16,2240,2240,16,-0.009896708213086351,0.008971026275511804,0.033964286981315296
Astrocyte,CXCL10,281,0.021812159030190903,0.011801754260355771,0.257,0.011884927218754643,0.53,9,20,1720,17,-0.02713178294573711,-0.001984126984129618,0.0870184465796977
L2/3 IT,CXCL10,281,0.021592446518830178,0.02684354821634232,0.596,0.011175536050426853,0.85,10,19,14197,26,-0.0028594771241937807,-0.0006648982736209832,0.05289486003930726
L4 IT,CXCL10,281,0.023679637662424965,0.023608135058282166,0.405,0.023344914758105798,0.389,9,18,5974,24,-0.013888888888884955,-0.0052057690134534994,0.16312056737588926
Oligodendrocyte,CXCL10,281,,,,,,0,0,2240,16,,,
Astrocyte,HCRTR2,498,0.03548066222973472,0.020740517373766126,0.01,0.025909988346639806,0.103,17,384,1720,17,-0.03981899192360216,0.018595300562184263,0.10983524164475154
L2/3 IT,HCRTR2,498,0.04498001108897707,0.037151826082237535,0.001,0.036312611954374845,0.002,26,11261,14197,26,-0.018521206598766635,0.036629570645177766,0.08176840851919366
L4 IT,HCRTR2,498,0.02289122714465458,0.022752173509805095,0.456,0.019735511910982453,0.381,24,4991,5974,24,-0.02481908891628024,0.021454616213093827,0.033166033429302626
Oligodendrocyte,HCRTR2,498,0.024019358279978486,0.0214813241607298,0.317,0.02519649805142636,0.045,16,302,2240,16,-0.025410831950064248,0.019521993101543296,0.10374728723609263
Astrocyte,LINC01324,474,0.049535844446251094,0.022855845187151017,0.077,0.04459790298000363,0.095,9,24,1720,17,-0.016666666666666153,0.0627689724201431,0.14484126984126766
L2/3 IT,LINC01324,474,0.04924392836166874,0.036880191289655105,0.001,0.04275574156762897,0.001,26,1087,14197,26,0.0023513653580014985,0.05094823253251923,0.09334653023042794
L4 IT,LINC01324,474,0.022921449005026278,0.01976000516680071,0.255,0.022217583160073093,0.287,24,302,5974,24,-0.013556224004734005,0.02129813123319204,0.06362506506959785
Oligodendrocyte,LINC01324,474,0.022002400815993497,0.024229797356314003,0.54,0.008313657328701637,0.637,9,30,2240,16,-0.021604938271604254,-0.007575757575756894,0.05863588388460609
Astrocyte,MIR4300HG,499,0.02205584216604972,0.02172950458921216,0.176,0.017429704682317585,0.41,17,1720,1720,17,-0.00678763022901183,0.01815607533401085,0.03648279958280231
L2/3 IT,MIR4300HG,499,0.0390456951004588,0.0371281064681412,0.001,0.030906593013120095,0.001,26,13343,14197,26,-0.011520258073010037,0.02983304630251805,0.0743448693582441
L4 IT,MIR4300HG,499,0.022863921323270416,0.022661615853322124,0.406,0.019432653009822765,0.436,24,5179,5974,24,-0.005015983332950728,0.021206104095131188,0.03504681673618398
Oligodendrocyte,MIR4300HG,499,0.019503665815372953,0.021130039917615955,0.69,0.011968004961284865,0.574,16,1393,2240,16,-0.013837412279248998,0.011129256758418315,0.04153407530870592
Astrocyte,POSTN,499,0.022453436779745095,0.021687806842063773,0.022,0.01757886038852783,0.282,17,1720,1720,17,-0.00793729085320302,0.016203065205441316,0.03627621355572264
L2/3 IT,POSTN,499,0.0382378382516443,0.037193610199565755,0.001,0.030506173727875483,0.001,26,14197,14197,26,-0.010278633602410181,0.030465379617054443,0.06760738447487066
L4 IT,POSTN,499,0.02317223074692935,0.022655609538999182,0.001,0.01974858502052935,0.014,24,5974,5974,24,-0.01568394376316278,0.021110694295045876,0.035528917692886235
Oligodendrocyte,POSTN,499,0.021439916394740716,0.02151186125184084,0.575,0.012781558137277577,0.131,16,2240,2240,16,-0.0060896570651139985,0.01007123300869504,0.03404253380126973
Astrocyte,SLC7A11,499,0.02208941950113319,0.021700835489729335,0.163,0.01767167936414037,0.23,17,1720,1720,17,-0.004550841616623925,0.014769195816757428,0.03869194702937155
L2/3 IT,SLC7A11,499,0.03841762259658332,0.037193247472227596,0.001,0.030665614198650284,0.001,26,14197,14197,26,-0.012716202974443619,0.030437464062811163,0.06702406704103465
L4 IT,SLC7A11,499,0.02316708199002987,0.022660696969959867,0.001,0.019682356369170918,0.029,24,5974,5974,24,-0.01730647659903988,0.02159528654562305,0.03553669110565454
Oligodendrocyte,SLC7A11,499,0.02105920648816265,0.021522855039880263,0.92,0.011965826762179622,0.835,16,2240,2240,16,-0.008985529001469142,0.00788505708203158,0.034292178647633564
