subtype,regulator,d_edges,I_R,E_perm,p_perm,I_R_eqsec,p_eqsec,n_eqsec,n_active,n_cells_used,n_sections,I_s_min,I_s_median,I_s_max
Astrocyte,AC068633.1,498,0.02468791221826403,0.021484832987134536,0.198,0.023768527993015,0.059,17,1054,1720,17,-0.016749056358327696,0.023397899039081495,0.053220650499459364
L2/3 IT,AC068633.1,498,0.04004235332599334,0.03715814177519339,0.001,0.03208759005737349,0.025,26,11938,14197,26,-0.013516209368705907,0.030533674769956685,0.06409114800831867
L4 IT,AC068633.1,498,0.023412490408148714,0.022504443802551524,0.249,0.021235265670903166,0.105,24,4586,5974,24,-0.0017533427292020464,0.022096834975298997,0.0448236085641968
Oligodendrocyte,AC068633.1,498,0.020484445567097533,0.021239204073225423,0.585,0.0099107520361916,0.681,16,1102,2240,16,-0.056302918974766795,0.011085192293826741,0.045950828397835826
Astrocyte,AC132803.1,498,0.025571011399691,0.021563731103140193,0.157,0.022734490759398797,0.107,17,986,1720,17,-0.029315932885325705,0.023124118895960298,0.07208312403217784
L2/3 IT,AC132803.1,498,0.037876207937272664,0.03718821210674543,0.001,0.03016999446932179,0.006,26,14127,14197,26,-0.01248475146446299,0.02991432067202153,0.06701207567091128
L4 IT,AC132803.1,498,0.024391122055542502,0.02268672283051967,0.005,0.020346580439706524,0.043,24,5467,5974,24,-0.014427228738550306,0.01991818183917896,0.035562876533168766
Oligodendrocyte,AC132803.1,498,0.022144662523113246,0.021257941368866343,0.424,0.009958447341734728,0.641,16,788,2240,16,-0.028253493814925947,0.005822580706825796,0.06605289434293725
Astrocyte,AL591463.1,499,0.022149378781352393,0.021717165538310452,0.113,0.017865513248538217,0.119,17,1720,1720,17,-0.007893471645017603,0.017003157799640903,0.03700732143978274
L2/3 IT,AL591463.1,499,0.03829577952047632,0.037185627382466134,0.001,0.03067240646253739,0.001,26,14197,14197,26,-0.012325279379940025,0.030953318564286226,0.06769105411496008
L4 IT,AL591463.1,499,0.02316161356557897,0.022655043644642145,0.001,0.019699812868260794,0.022,24,5974,5974,24,-0.01658391502730835,0.02147841941513646,0.03451046948196924
Oligodendrocyte,AL591463.1,499,0.021273235476677234,0.021494869385751843,0.793,0.012445247769897642,0.362,16,2240,2240,16,-0.0077058564210627616,0.00881648723288541,0.03473336409799535
Astrocyte,COL21A1,499,0.022824340702081936,0.021755586023059985,0.026,0.01826741418672383,0.127,17,1710,1720,17,-0.008163245796847468,0.020000620723456587,0.035939537124747706
L2/3 IT,COL21A1,499,0.04363276775364873,0.03728267304319742,0.001,0.034610272286689364,0.001,26,11137,14197,26,-0.01582836829398259,0.03538822332861304,0.0771862905794901
L4 IT,COL21A1,499,0.029552670839705635,0.022552997346567044,0.001,0.02500118066961489,0.004,24,3902,5974,24,-0.04146400958941566,0.02676208855324076,0.05480914701844513
Oligodendrocyte,COL21A1,499,0.018574219084902806,0.022247872005744695,0.738,0.006582112258758852,0.779,16,482,2240,16,-0.03916316665076732,0.0061784461541327974,0.048703156138159266
Astrocyte,GNA14,499,0.022549043067481914,0.02171231220200383,0.016,0.018111342386840885,0.059,17,1720,1720,17,-0.00845016763735044,0.017050911977042855,0.03623310466341353
L2/3 IT,GNA14,499,0.03848450457930534,0.03719009000391167,0.001,0.030745625116930617,0.001,26,14197,14197,26,-0.012058762210153092,0.030565983468345295,0.06716307952737238
L4 IT,GNA14,499,0.023377496478786557,0.022654281136132156,0.001,0.019942842137315602,0.002,24,5974,5974,24,-0.017176735206182823,0.020825472617865822,0.03473511193802575
Oligodendrocyte,GNA14,499,0.022326463431529935,0.02148240693186295,0.006,0.013434246873217348,0.003,16,2240,2240,16,-0.006565030310024074,0.010704523211422876,0.03500855874326873
Astrocyte,LINC01090,498,0.025883356358944957,0.020406518575037814,0.146,0.02351505508409897,0.152,17,591,1720,17,-0.02035818706316318,0.013450433650601043,0.07755329569708316
L2/3 IT,LINC01090,498,0.03803233266535998,0.03718949530763536,0.001,0.030195783956138776,0.002,26,14093,14197,26,-0.014040337712601688,0.030163927203834533,0.06816584208600412
L4 IT,LINC01090,498,0.025915345453243456,0.022569716022393382,0.026,0.021889803466726063,0.097,24,4124,5974,24,-0.010668748913762087,0.021694830473900292,0.04435246505311034
Oligodendrocyte,LINC01090,498,0.028777876097236484,0.022137702416254096,0.131,0.015805470138017214,0.298,16,479,2240,16,-0.03107082484598472,0.020779236353975623,0.053288273696206694
Astrocyte,MARCO,428,-0.00866876043859576,0.018544694154953554,0.76,0.02107549456747684,0.4,8,22,1720,17,-0.03697334034096458,-0.014388532570243227,0.15476190476190366
L2/3 IT,MARCO,428,0.04766641104921339,0.03728124749612116,0.034,0.03923794269674411,0.173,23,196,14197,26,-0.008154529141286457,0.0369022951532105,0.12240245476513013
L4 IT,MARCO,428,0.020463787636836723,0.018907336738096588,0.405,0.02427001862695382,0.325,23,99,5974,24,-0.016396226097325817,0.007588653025488682,0.08093341934482744
Oligodendrocyte,MARCO,428,,,,,,0,0,2240,16,,,
