subtype,regulator,d_edges,I_R,E_perm,p_perm,I_R_eqsec,p_eqsec,n_eqsec,n_active,n_cells_used,n_sections,I_s_min,I_s_median,I_s_max
Oligodendrocyte,AL137139.2,499,0.021453883212844214,0.02150830195193159,0.565,0.012151100934931576,0.671,16,2240,2240,16,-0.008327444429056535,0.009829015780152673,0.03474294163987863
Astrocyte,BTBD11,499,0.022524178053487255,0.021710106236656666,0.015,0.01813548420759873,0.043,17,1720,1720,17,-0.005224476707988238,0.018162203846811963,0.037132116139827975
L2/3 IT,BTBD11,499,0.038525455046202424,0.037198997334709015,0.001,0.030870542954626854,0.001,26,14197,14197,26,-0.010910628534231477,0.030803001260143632,0.06769813235396016
L4 IT,BTBD11,499,0.023211523169422873,0.0226609052616112,0.001,0.01967645475755247,0.042,24,5974,5974,24,-0.017431742467511044,0.02089442410553602,0.03547790488731582
Oligodendrocyte,BTBD11,499,0.0218517377477182,0.0214966608496488,0.144,0.012679510810394262,0.201,16,2240,2240,16,-0.008536898771133408,0.0104192765675177,0.03540498180922782
Astrocyte,ERG,499,0.02276310123597134,0.02167069265746054,0.008,0.018082868434085162,0.075,17,1720,1720,17,-0.006392491139062355,0.01619560807906911,0.0361030362669951
L2/3 IT,ERG,499,0.03937073158405391,0.03720051310656874,0.001,0.0314102855461118,0.001,26,14197,14197,26,-0.013902589433798634,0.03158136340348157,0.06846315649028345
L4 IT,ERG,499,0.023328327591386987,0.022663826868420174,0.001,0.01986445986680889,0.004,24,5974,5974,24,-0.01593860473117227,0.0207092240710548,0.03502327247634644
Oligodendrocyte,ERG,499,0.02145307474418648,0.021477206438926304,0.515,0.012392161919321208,0.395,16,2240,2240,16,-0.006382575740093514,0.009680860768960676,0.03476876745658395
Astrocyte,INHBA,499,0.024406682901822758,0.02062958589320588,0.293,0.017295203314202555,0.476,17,217,1720,17,-0.03844729528159852,0.021920416808174747,0.07694468338482492
L2/3 IT,INHBA,499,0.053125901930339524,0.037251725653777996,0.001,0.04285451347632151,0.001,26,10769,14197,26,-0.014223667913969288,0.04089368272048459,0.0859317373272475
L4 IT,INHBA,499,0.026213311729136532,0.02183914873688053,0.163,0.023069794739959588,0.215,24,527,5974,24,-0.02941365107554716,0.021848909558818755,0.07932423741840929
Oligodendrocyte,INHBA,499,0.01733831317187104,0.019787536415053878,0.571,0.02639512811209066,0.184,12,36,2240,16,-0.026205853860598424,-0.00781579982728999,0.16340933767645321
Astrocyte,LINC02006,499,0.022824304777305498,0.02199114697893056,0.198,0.01769251579360732,0.382,17,1640,1720,17,0.0002952524798018309,0.016483491197542933,0.03687321519046675
L2/3 IT,LINC02006,499,0.03857597277990765,0.03715473678540799,0.01,0.030662269720510324,0.172,26,11945,14197,26,-0.011923947511273535,0.032616816930583645,0.06568717235593316
L4 IT,LINC02006,499,0.022788852491957893,0.022538194340667894,0.426,0.01909024252745348,0.566,24,4620,5974,24,-0.02736192269391261,0.019436686077338984,0.042037730551638924
Oligodendrocyte,LINC02006,499,0.025863610287360225,0.022652477301472802,0.296,0.026692300169170888,0.046,16,281,2240,16,-0.028340894395401516,0.027189262026821814,0.11796027607846263
Astrocyte,NFIA,499,0.022320483008195023,0.021714514179146494,0.069,0.017702712552078097,0.205,17,1720,1720,17,-0.009602522301909859,0.0155930463061654,0.036323888283391476
L2/3 IT,NFIA,499,0.0383160622953965,0.037199605184594024,0.001,0.030622189304694195,0.001,26,14197,14197,26,-0.012589839908146558,0.031044916920061172,0.0674232100205346
L4 IT,NFIA,499,0.022744622337825666,0.0226634324995477,0.34,0.019381834324895535,0.431,24,5974,5974,24,-0.015205522361875234,0.02012783882347756,0.03416932977259084
Oligodendrocyte,NFIA,499,0.021317163758742003,0.021453407576120187,0.646,0.012117535434474021,0.675,16,2240,2240,16,-0.006518614340241488,0.009311580433825024,0.03438862606583468
Astrocyte,RFX4,499,0.022711704813726277,0.021701427074814508,0.006,0.017972558310609982,0.114,17,1720,1720,17,-0.009115728187714271,0.017103586209530952,0.03605883138581951
L2/3 IT,RFX4,499,0.038921389196080444,0.03717288002456743,0.001,0.03125482100967637,0.001,26,14197,14197,26,-0.011204515678383488,0.031183097416118126,0.06805220525080112
L4 IT,RFX4,499,0.023338273254321067,0.02267178132929846,0.001,0.019917000745632834,0.002,24,5974,5974,24,-0.01495470992913336,0.021069910838252156,0.034895668208166974
Oligodendrocyte,RFX4,499,0.02189603714517071,0.02149863732798382,0.114,0.012689904493601557,0.196,16,2240,2240,16,-0.006414264459627302,0.01032660814732313,0.03501685456072971
Astrocyte,ST18,499,0.02203757789755752,0.021703278884467964,0.186,0.017530684394295032,0.319,17,1720,1720,17,-0.007901062598798766,0.017544816797240383,0.03470181702548897
L2/3 IT,ST18,499,0.038462388469346354,0.037188354686216465,0.001,0.030417085108261712,0.001,26,14197,14197,26,-0.013481558570218913,0.03131150988611614,0.06726560718474613
L4 IT,ST18,499,0.02296109601154379,0.022669272226874416,0.026,0.019549846567251464,0.118,24,5974,5974,24,-0.017883101124674818,0.020538544339955632,0.03490667971647755
Oligodendrocyte,ST18,499,0.021338325362485255,0.021489001550587954,0.691,0.012442345552736144,0.392,16,2240,2240,16,-0.005159620133745842,0.009233244397898806,0.03443075425169417
