subtype,regulator,d_edges,I_R,E_perm,p_perm,I_R_eqsec,p_eqsec,n_eqsec,n_active,n_cells_used,n_sections,I_s_min,I_s_median,I_s_max
Oligodendrocyte,HSPA1A,498,0.020817684773259397,0.0215733754588882,0.836,0.011506738706478014,0.862,16,2129,2240,16,-0.00925288707591822,0.010654580409837487,0.034460576108593106
Astrocyte,LINC01435,499,0.020865039929863563,0.021408209941723554,0.519,0.01781349873591319,0.479,17,467,1720,17,-0.017220701955867685,0.021689965413546106,0.0532209078990394
L2/3 IT,LINC01435,499,0.041269275445759264,0.037196056621381236,0.001,0.03286484338883356,0.004,26,12787,14197,26,-0.01718571537736894,0.03314522037729552,0.07365643422851466
L4 IT,LINC01435,499,0.02304011907698039,0.02266495454526096,0.021,0.01964980718568266,0.074,24,5951,5974,24,-0.01698074531402138,0.020067773117559376,0.035303108659582215
Oligodendrocyte,LINC01435,499,0.014598737648618748,0.02071083349782227,0.868,0.01214689277708817,0.514,16,553,2240,16,-0.025369425890806985,0.017656178069150322,0.04040819082331666
Astrocyte,MRVI1,497,0.02229282172697226,0.021752353391085874,0.079,0.017849649937196777,0.148,17,1720,1720,17,-0.006578774363664211,0.019213563065879517,0.036384599688517025
L2/3 IT,MRVI1,497,0.04346036116440574,0.03706704169710668,0.001,0.03568301934810732,0.007,26,7166,14197,26,-0.024773539277709197,0.040285950738504446,0.06873453898641492
L4 IT,MRVI1,497,0.021770539098818535,0.022600022205467717,0.714,0.017754507465481666,0.841,24,4300,5974,24,-0.023236093750946697,0.018820616178795123,0.03478193447269032
Oligodendrocyte,MRVI1,497,0.024166828925821653,0.02078315583417526,0.292,0.023476543474736995,0.072,16,329,2240,16,-0.021971917821219402,0.01993787349765789,0.09440413279890049
Astrocyte,PRRX1,499,0.022774042916262012,0.021667490009054068,0.003,0.018156301053974373,0.058,17,1720,1720,17,-0.0056089578564986675,0.01830070953608772,0.03775141480016105
L2/3 IT,PRRX1,499,0.038694445547560984,0.037199994306683366,0.001,0.030999615699164207,0.001,26,14197,14197,26,-0.010050774795979484,0.031230307799422298,0.06784398772208733
L4 IT,PRRX1,499,0.023122337284940533,0.022660901592424138,0.002,0.01974765708141603,0.019,24,5974,5974,24,-0.015829329409432408,0.020625880928406726,0.03417718224780616
Oligodendrocyte,PRRX1,499,0.020630172344422052,0.02148641781846739,0.998,0.011315556203902288,0.996,16,2240,2240,16,-0.008964130589047145,0.010735154398038786,0.034290088732808845
Astrocyte,SMOC1,497,0.02389214045707917,0.021753541503340697,0.268,0.019982245548252023,0.263,17,1064,1720,17,-0.0027503515675294174,0.019299963850732182,0.05617754908076232
L2/3 IT,SMOC1,497,0.042626526463925625,0.036882396891414815,0.002,0.033081379072703115,0.132,26,3858,14197,26,-0.02517842225933407,0.0333983882463586,0.08253331876033042
L4 IT,SMOC1,497,0.028141257505624084,0.022548658237051433,0.025,0.02308507143740197,0.123,24,2025,5974,24,-0.05470798238155379,0.0214533999758726,0.06323338769338958
Oligodendrocyte,SMOC1,497,0.022151814521231515,0.02152006236795571,0.234,0.012547325450728848,0.403,16,2083,2240,16,-0.012829586478358006,0.007422019349468202,0.035771550906953935
