subtype,regulator,d_edges,I_R,E_perm,p_perm,I_R_eqsec,p_eqsec,n_eqsec,n_active,n_cells_used,n_sections,I_s_min,I_s_median,I_s_max
Oligodendrocyte,CD36,498,0.02149252457165775,0.02053261112418783,0.411,0.009724128345709192,0.684,16,725,2240,16,-0.03730432960606685,0.007482482589952882,0.07139251548246522
Astrocyte,FGL1,499,0.022313424910134775,0.021710349463455493,0.046,0.01755111189524977,0.295,17,1720,1720,17,-0.009786540465811516,0.015245798025208972,0.03670016452504965
L2/3 IT,FGL1,499,0.038511233536055886,0.037184717044233595,0.001,0.030931831322804366,0.001,26,14197,14197,26,-0.010746313288757017,0.03114273881641476,0.06754118627932448
L4 IT,FGL1,499,0.023310142402564692,0.022655707994386657,0.001,0.019878581314357383,0.002,24,5974,5974,24,-0.017667747257944903,0.021445106471364606,0.035208116505290536
Oligodendrocyte,FGL1,499,0.02159770750119061,0.02149809405258284,0.366,0.012647343667047893,0.195,16,2240,2240,16,-0.006273546776220292,0.009916349024986082,0.034929291419603686
Astrocyte,LINC00326,499,0.019371513855258385,0.019313651168811362,0.497,0.01945075035898349,0.378,17,305,1720,17,-0.02433864280602156,0.02366466670914787,0.0778693898727281
L2/3 IT,LINC00326,499,0.03908898741741398,0.03721490512858263,0.001,0.031136074693217355,0.001,26,13877,14197,26,-0.009601197541154379,0.03086092329872156,0.06740679924686817
L4 IT,LINC00326,499,0.025297333147463352,0.02238378783569541,0.091,0.02270776097473075,0.09,24,3137,5974,24,-0.017134846973198156,0.025224516817261303,0.06534562290156914
Oligodendrocyte,LINC00326,499,0.027793109653008786,0.0205477815987285,0.086,0.019442255532735576,0.12,16,547,2240,16,-0.03085152571622225,0.024553661546682263,0.060362349297302886
Astrocyte,LINC02505,494,-0.007505682215886788,0.018629725057705077,0.758,-0.008911410498865263,0.705,8,14,1720,17,-0.026267331940766955,-0.021552436003304618,0.05740534769351347
L2/3 IT,LINC02505,494,0.03974090921940641,0.03788371520387378,0.158,0.03156106002987066,0.257,26,4925,14197,26,-0.0305324041603315,0.03286183888716708,0.07555890086446537
L4 IT,LINC02505,494,0.024583118707704243,0.02248449458686566,0.228,0.02415063326316541,0.067,24,2222,5974,24,-0.010007520718101192,0.027313880556004477,0.04884786163659514
Oligodendrocyte,LINC02505,494,-0.00017098197654161922,0.019557854191655476,0.995,0.005417987238813959,0.756,9,36,2240,16,-0.054484314512498244,-0.009180953448816753,0.14166666666666963
Astrocyte,OTOGL,498,0.02220496535282184,0.021824931769855806,0.424,0.015893366876242605,0.662,17,1403,1720,17,-0.009375636085968518,0.016260174580137385,0.03358675298549949
L2/3 IT,OTOGL,498,0.038466823392042555,0.03719340981642358,0.001,0.030492480782942515,0.001,26,14194,14197,26,-0.013796338812974332,0.03086645844482101,0.06786548089005817
L4 IT,OTOGL,498,0.02341463058190958,0.022642875635077893,0.001,0.019988408821544516,0.001,24,5973,5974,24,-0.016074181721613404,0.02060522349951498,0.03529893074748277
Oligodendrocyte,OTOGL,498,0.01682186553856127,0.020852946681450768,0.757,0.013115579861757645,0.449,16,418,2240,16,-0.024009420426413196,0.008204963219353547,0.06745499595513574
Astrocyte,SCIN,489,0.019020671050434826,0.019163431105442406,0.468,0.02184638929022691,0.439,11,20,1720,17,-0.029223271017926704,-0.007092198581558723,0.1436781609195376
L2/3 IT,SCIN,489,0.044078351643506715,0.03729361649183001,0.001,0.036011838688922,0.032,26,2156,14197,26,-0.04729284361980279,0.03780188373347025,0.08956441643607964
L4 IT,SCIN,489,0.016476483689237778,0.022903390285715974,0.952,0.014076546656662003,0.89,24,737,5974,24,-0.021004874617009412,0.014274497332045728,0.051235589922116964
Oligodendrocyte,SCIN,489,0.029166160072739714,0.01866696781748095,0.185,0.02025957610263518,0.28,11,48,2240,16,-0.026729559748426657,0.019852329025291125,0.06903351406739479
Astrocyte,TLR2,488,0.0334161548934313,0.02074386604887899,0.01,0.028942840465547848,0.022,17,696,1720,17,-0.017087263411105474,0.030076998344694576,0.06962800070717196
L2/3 IT,TLR2,488,0.043299358551026484,0.03833997797658619,0.013,0.03717719675959387,0.014,26,2801,14197,26,-0.020142032786402773,0.042284802145403325,0.10153846865597774
L4 IT,TLR2,488,0.023349391464328368,0.022219473714152928,0.364,0.022284733259424965,0.206,24,1341,5974,24,-0.03934540926662897,0.019847295389118214,0.08201747419926848
Oligodendrocyte,TLR2,488,0.02620910173509712,0.020164909329544765,0.282,0.019380548865840324,0.37,10,45,2240,16,-0.01893939393939326,0.023134390020920444,0.06095528185532693
