subtype,regulator,d_edges,I_R,E_perm,p_perm,I_R_eqsec,p_eqsec,n_eqsec,n_active,n_cells_used,n_sections,I_s_min,I_s_median,I_s_max
L4 IT,FCGBP,490,0.032145318027191394,0.022817677869228625,0.006,0.029569295574745785,0.001,24,1650,5974,24,-0.01795994202864039,0.03041423997590134,0.078622760353188
Oligodendrocyte,FCGBP,490,0.021994748780357874,0.016238699475784102,0.276,0.0207136455359174,0.258,15,77,2240,16,-0.030303030303029638,-0.003700558318521038,0.16193853427895924
Astrocyte,LINC00276,499,0.022815923142816445,0.021310581378084958,0.35,0.015125788814269755,0.691,17,936,1720,17,-0.03658514127107626,0.017344520625647834,0.0728973405941744
L2/3 IT,LINC00276,499,0.03818092797744071,0.03717313832074537,0.001,0.030489934545314026,0.001,26,14195,14197,26,-0.011079285363674956,0.030389024273331,0.06717603175053069
L4 IT,LINC00276,499,0.02368134226783033,0.022657917634127864,0.027,0.019901421336130178,0.123,24,5545,5974,24,-0.019324178520280923,0.021393166920680367,0.03768288136564364
Oligodendrocyte,LINC00276,499,0.02242758556963321,0.02124695759695459,0.402,0.021310978215018057,0.09,16,749,2240,16,-0.04380264387505238,0.021270628626014008,0.09010607658964162
Astrocyte,LINC02315,497,0.016274753809212707,0.020855275881350954,0.829,0.011364283150933345,0.851,17,569,1720,17,-0.050457517535888105,0.014606206577752034,0.04816860055858883
L2/3 IT,LINC02315,497,0.039358452553444466,0.037482808431276195,0.084,0.03106285539700612,0.276,26,8175,14197,26,-0.017082573978003286,0.03184589860289096,0.0667448736725837
L4 IT,LINC02315,497,0.025324772194119976,0.022688994685714035,0.108,0.02390476783802979,0.042,24,3341,5974,24,-0.006899226729138404,0.02509182078976793,0.0666566974844925
Oligodendrocyte,LINC02315,497,0.023373448013440535,0.02037234429144467,0.333,0.010318668526858473,0.567,16,176,2240,16,-0.043391873039940555,0.018684667983012916,0.05051770629016717
Astrocyte,OBI1-AS1,498,0.022576433498392633,0.021663930886360757,0.011,0.01805883687280129,0.056,17,1720,1720,17,-0.010009774362169472,0.017151408208370952,0.038456821623029096
L2/3 IT,OBI1-AS1,498,0.046913715691116104,0.037311642874647936,0.001,0.03837710816185413,0.001,26,10865,14197,26,0.0016321403569588694,0.04137525270555767,0.06973290137972986
L4 IT,OBI1-AS1,498,0.021412801761293194,0.02256246638891267,0.699,0.017030981444020658,0.818,24,3319,5974,24,-0.04213322416166616,0.021687362545113043,0.037544388495615574
Oligodendrocyte,OBI1-AS1,498,0.024590510008775185,0.021181002758388814,0.264,0.013787696639472017,0.416,16,359,2240,16,-0.025219931619939406,0.0139832823160678,0.048773202468064276
Astrocyte,SAMMSON,499,0.022365677915572115,0.021714274367576267,0.035,0.01789412889248771,0.12,17,1720,1720,17,-0.006633661288004248,0.015868343238031973,0.03776222256927213
L2/3 IT,SAMMSON,499,0.03870655152527894,0.03718890268515936,0.001,0.030873877320230413,0.001,26,14197,14197,26,-0.011813297219037495,0.03122020274916399,0.0681080809302673
L4 IT,SAMMSON,499,0.023445230163854285,0.02266569247690794,0.001,0.02006340875611146,0.001,24,5974,5974,24,-0.01593227962783795,0.02103913602548946,0.03476224192169637
Oligodendrocyte,SAMMSON,499,0.021276976463457893,0.021499081183195535,0.764,0.012104287317023153,0.729,16,2240,2240,16,-0.010043774357546017,0.011305425711920069,0.03446382109946872
Astrocyte,THSD7B,499,0.013581352925366262,0.02009964700120793,0.847,0.009119905938127363,0.875,17,332,1720,17,-0.06512566384263903,0.012329348936575384,0.05000616831684887
L2/3 IT,THSD7B,499,0.03796867985959621,0.03711089265146725,0.095,0.029661217844946887,0.529,26,11792,14197,26,-0.016595002512333323,0.0291470591149867,0.07181341271465881
L4 IT,THSD7B,499,0.023529854948412855,0.022659890957271056,0.149,0.019997517984955842,0.208,24,5227,5974,24,-0.017898294729834997,0.020827946999413975,0.03615857678081566
Oligodendrocyte,THSD7B,499,0.01896727273985462,0.021398335865223637,0.683,0.006051184562679171,0.843,16,587,2240,16,-0.06109371474528652,0.004477016645695426,0.057823391519968535
