subtype,regulator,d_edges,I_R,E_perm,p_perm,I_R_eqsec,p_eqsec,n_eqsec,n_active,n_cells_used,n_sections,I_s_min,I_s_median,I_s_max
Astrocyte,AC060765.2,499,0.02043435797396029,0.021713835767616728,0.689,0.017584874482404415,0.446,17,1277,1720,17,-0.025294610681305178,0.017063266770354864,0.05262286280956667
L2/3 IT,AC060765.2,499,0.03854478512052204,0.03715945277318706,0.001,0.03073335357365164,0.001,26,13977,14197,26,-0.012965502255701979,0.031052379890636347,0.0675116006876449
L4 IT,AC060765.2,499,0.023228257292354358,0.02266578611880413,0.012,0.019765117402296726,0.046,24,5859,5974,24,-0.018403127128898397,0.021041716445170115,0.03461706584587514
Oligodendrocyte,AC060765.2,499,0.026289126416476263,0.021202130726554292,0.074,0.016440546171105262,0.163,16,1128,2240,16,-0.0442197281786954,0.012569901854300937,0.058745830086066375
Astrocyte,AC124290.1,498,0.01434329621257483,0.018658841808234777,0.747,0.008010066954338717,0.908,17,330,1720,17,-0.040967405162231206,0.012589641940750207,0.05322367514660438
L2/3 IT,AC124290.1,498,0.03833972463192457,0.03717410371900201,0.001,0.03065151820518864,0.001,26,14168,14197,26,-0.010607995175056773,0.030508723792810742,0.06827854490922206
L4 IT,AC124290.1,498,0.02273530631395193,0.022672406375417363,0.375,0.019240767333014865,0.684,24,5904,5974,24,-0.016982785208263986,0.0206027651213397,0.03511156316228341
Oligodendrocyte,AC124290.1,498,0.014638167443460918,0.021266805957414016,0.862,0.013183526706421096,0.421,16,371,2240,16,-0.03877505384216001,0.01398787948835337,0.06413765085924077
Astrocyte,AL450352.1,498,0.0171250638366164,0.013983083665554511,0.361,0.02509073647626346,0.168,16,117,1720,17,-0.037294912996643136,0.015922411376459146,0.08856174797516933
L2/3 IT,AL450352.1,498,0.06157347513839432,0.03684838762098985,0.001,0.051086614739788254,0.001,26,6064,14197,26,-0.002044586654669921,0.05442316038552279,0.10003385002400132
L4 IT,AL450352.1,498,0.025637768697124898,0.022698162840631402,0.001,0.021865234748564517,0.001,24,5645,5974,24,-0.01711443580116921,0.022773858605010078,0.04009205622934361
Oligodendrocyte,AL450352.1,498,0.006317894751325025,0.017343590444274647,0.915,0.003368836411582707,0.879,16,124,2240,16,-0.05139587164623152,-0.00026296505946971473,0.06919563638780016
Astrocyte,CLDN5,499,0.022641994034303545,0.021673504133088644,0.006,0.018035159966811126,0.059,17,1720,1720,17,-0.005694448146563937,0.017440011931240836,0.03816175937988775
L2/3 IT,CLDN5,499,0.03855686860984381,0.03719506932530969,0.001,0.03069019741859926,0.001,26,14197,14197,26,-0.013958731706216723,0.03132040080271689,0.06745615147157252
L4 IT,CLDN5,499,0.023257777817608342,0.0226523623266412,0.001,0.01976391697310621,0.016,24,5974,5974,24,-0.017051954085233842,0.02125358031636268,0.03564446026695218
Oligodendrocyte,CLDN5,499,0.02184956106010382,0.021508494813653748,0.127,0.012454549021703776,0.363,16,2240,2240,16,-0.008647241508516158,0.010413703813504836,0.036261830390429135
Astrocyte,GJA1,494,0.022937689054607916,0.021756434969966706,0.004,0.018476399721752666,0.016,17,1720,1720,17,-0.001247891252965063,0.018493125479825193,0.03651069731426591
L2/3 IT,GJA1,494,0.04179584304497571,0.03677027327410877,0.011,0.03480951067715523,0.053,26,3690,14197,26,0.00482945148934822,0.03332590159813207,0.06870105154687997
L4 IT,GJA1,494,0.01652960141862951,0.022899014358312587,0.986,0.012863042000339055,0.979,24,1628,5974,24,-0.026947461680048156,0.013259660171004908,0.04385217982838056
Oligodendrocyte,GJA1,494,0.017252304029578645,0.019976551459284887,0.673,0.01088500271795219,0.587,16,299,2240,16,-0.023235001821800494,0.013637185487376715,0.06558278085950528
Astrocyte,LINC01035,482,0.005995963470716461,0.016419556172118936,0.832,0.0014875985412968824,0.961,16,48,1720,17,-0.03333333333333281,-0.008296223237402152,0.09492076239815293
L2/3 IT,LINC01035,482,0.042370698917275566,0.03705683408588242,0.023,0.03306549001412692,0.164,26,1579,14197,26,-0.0014691218135848769,0.03062465941579085,0.07840915226408841
L4 IT,LINC01035,482,0.026388456727470228,0.021899898455285047,0.145,0.026785255465083018,0.053,24,585,5974,24,-0.024705487913054616,0.028151140299782933,0.10440468134957996
Oligodendrocyte,LINC01035,482,0.025458264182682256,0.022625959903147256,0.389,0.023261008099212332,0.23,12,42,2240,16,-0.02272727272727206,-0.0026893474316587542,0.15416666666666967
Astrocyte,LRP2,495,0.031898031546863485,0.019916405325637924,0.09,0.03212899332600587,0.066,17,101,1720,17,-0.08240409589582615,0.02410718080727026,0.14341085271317772
L2/3 IT,LRP2,495,0.04479414410746842,0.03655346628808982,0.001,0.0345321078939798,0.045,26,4994,14197,26,-0.03473309102312042,0.04345105219349078,0.08424534260298694
L4 IT,LRP2,495,0.02586907605532952,0.02248105003059397,0.136,0.021612558477407822,0.264,24,1576,5974,24,-0.04106036530524916,0.024848446071231114,0.05461372693804444
Oligodendrocyte,LRP2,495,0.021429259642616043,0.021529698342514936,0.633,0.012188172803517791,0.645,16,2240,2240,16,-0.011114858842660755,0.008816130004976781,0.03465778824972333
Astrocyte,PDK4,499,0.02268233505263137,0.021681853358710878,0.003,0.018456330275061165,0.011,17,1720,1720,17,-0.004203655844145789,0.018092367309431555,0.03651778026377536
L2/3 IT,PDK4,499,0.03874436918621196,0.037186529667814244,0.001,0.03088425965865066,0.001,26,14197,14197,26,-0.013232879358823673,0.031014369719049414,0.0678434710953129
L4 IT,PDK4,499,0.02331626512806995,0.022651937944910525,0.001,0.019978427435995236,0.002,24,5974,5974,24,-0.015195421040958989,0.02114939946343184,0.03397538148394824
Oligodendrocyte,PDK4,499,0.021290158046297396,0.02151705003369439,0.769,0.011618854099429764,0.979,16,2240,2240,16,-0.01074064311970629,0.009502418465512032,0.03581809964317364
Astrocyte,SLC14A1,499,0.02267193556145986,0.02163779644669613,0.005,0.01827428823059228,0.043,17,1720,1720,17,-0.00577397255032621,0.017213194181193537,0.03586297851755591
L2/3 IT,SLC14A1,499,0.03881915896663329,0.03719131343257317,0.001,0.03114406512335694,0.001,26,14197,14197,26,-0.008707838204339072,0.031197005255770734,0.06801633998935976
L4 IT,SLC14A1,499,0.023420878467222777,0.022657647262960445,0.001,0.019886669053286177,0.002,24,5974,5974,24,-0.01824026089652807,0.020542558361635502,0.03581184416474748
Oligodendrocyte,SLC14A1,499,0.02113027056254338,0.021527032988937607,0.918,0.011872793939312988,0.898,16,2240,2240,16,-0.007732327261373488,0.010560021941522581,0.034339353614546014
Astrocyte,VSIG4,419,0.004892507454249241,0.019691870457776053,0.883,0.0009370726058050427,0.97,12,28,1720,17,-0.03942138039344312,-0.008268165526232175,0.062001195146552265
L2/3 IT,VSIG4,419,0.03611307920345621,0.03476734775031861,0.391,0.021252168843450235,0.957,23,232,14197,26,-0.04444444444444472,0.01867077139073215,0.09840323838202171
L4 IT,VSIG4,419,0.03841039446410784,0.024492200637758206,0.06,0.05621732202845665,0.003,19,60,5974,24,-0.007407407407409639,0.033209243884947365,0.16627358490565758
Oligodendrocyte,VSIG4,419,0.0382275301027996,0.023790124997889957,0.231,0.04316850427199527,0.132,7,14,2240,16,-0.020004995273886737,0.03632724868899749,0.15224358974358432
