subtype,regulator,d_edges,I_R,E_perm,p_perm,I_R_eqsec,p_eqsec,n_eqsec,n_active,n_cells_used,n_sections,I_s_min,I_s_median,I_s_max
Oligodendrocyte,ADGRV1,499,0.021181737944101074,0.021485594340047477,0.838,0.012303321439871867,0.522,16,2240,2240,16,-0.0065778685575672135,0.010248489297577084,0.03525666494367222
Astrocyte,APOD,499,0.015141797429320682,0.01954909328190378,0.741,0.012191692654883186,0.753,17,317,1720,17,-0.05607421430621054,0.005629116380667768,0.063015119976008
L2/3 IT,APOD,499,0.037030895628009576,0.037248468556188456,0.602,0.029856799505113402,0.462,26,11596,14197,26,-0.004895401738296154,0.028810986384137358,0.06820144728458413
L4 IT,APOD,499,0.023285536608181785,0.022580094308956255,0.276,0.018982528655883638,0.59,24,4804,5974,24,-0.03663749100324608,0.020480109184509487,0.034724391485274765
Oligodendrocyte,APOD,499,0.021830431468365632,0.021509951578197555,0.139,0.01278915734082178,0.136,16,2237,2240,16,-0.009037666398016744,0.011920483613174698,0.03499124948636426
Astrocyte,DCN,485,0.014628463546636657,0.019818962058838034,0.798,0.01229689203317407,0.744,17,346,1720,17,-0.020007817091143843,0.014921145928128796,0.06906990813909782
L2/3 IT,DCN,485,0.03870736272979203,0.03706654960456206,0.27,0.02950941685500831,0.514,26,1800,14197,26,-0.0333333333333336,0.02916219628850539,0.07249488039530048
L4 IT,DCN,485,0.023032960428492774,0.02202282159660792,0.418,0.01787999526250583,0.632,24,456,5974,24,-0.04804958622968355,0.020103143497191202,0.07126044579839555
Oligodendrocyte,DCN,485,0.016149840406399146,0.01954954606168935,0.662,0.004273847166636317,0.842,16,159,2240,16,-0.04974856889727167,-0.014450361854912715,0.10924108259289689
Astrocyte,HS3ST4,498,0.023441778502902622,0.020877611352962386,0.312,0.017050918314039633,0.523,17,573,1720,17,-0.06583082150844234,0.01524205947144015,0.06957585569491967
L2/3 IT,HS3ST4,498,0.038749850398817315,0.03718446162384041,0.001,0.031036101617070773,0.001,26,14167,14197,26,-0.011834722341699223,0.030375735158751617,0.06771069820124208
L4 IT,HS3ST4,498,0.023478954308372678,0.022676272467458753,0.001,0.01999910318315667,0.001,24,5966,5974,24,-0.01764070400308086,0.021273259274848258,0.035292704837454315
Oligodendrocyte,HS3ST4,498,0.015678234290568884,0.020959040363925936,0.925,0.007209804596652079,0.873,16,1097,2240,16,-0.041803982870307246,0.0070648718130329104,0.03660087807515409
Astrocyte,LINC01416,499,0.021867811808954907,0.021673993370689322,0.299,0.017362422364127682,0.438,17,1720,1720,17,-0.005921765448235768,0.015568459721181996,0.03614333943557341
L2/3 IT,LINC01416,499,0.03837624698200694,0.037187412803030784,0.001,0.030654461998513686,0.001,26,14197,14197,26,-0.011013438936627006,0.03060779372046702,0.06749182920573533
L4 IT,LINC01416,499,0.022917017435920898,0.02265881192901203,0.045,0.01956002331806984,0.108,24,5974,5974,24,-0.01569866295695708,0.02067779861694624,0.03422325278478504
Oligodendrocyte,LINC01416,499,0.021688959262189993,0.021502879500433187,0.278,0.012858417200151882,0.101,16,2240,2240,16,-0.008488476817353412,0.010375016338397486,0.03429670611560266
Astrocyte,MRC1,499,0.022264921625540994,0.021667918502614483,0.044,0.017900191860250714,0.081,17,1720,1720,17,-0.008590461660588581,0.017299129633057426,0.036160774713607464
L2/3 IT,MRC1,499,0.0386738427398817,0.03718759811084307,0.001,0.030848827073237703,0.001,26,14197,14197,26,-0.01281032882162407,0.030738666295566604,0.0671260672716274
L4 IT,MRC1,499,0.02306746605181521,0.022650190496502534,0.004,0.0196485991642812,0.044,24,5974,5974,24,-0.014611169896769445,0.02092433599796599,0.03499274114015154
Oligodendrocyte,MRC1,499,0.021357038785620203,0.021486508865839287,0.66,0.012353578635205625,0.466,16,2240,2240,16,-0.012641445431507305,0.009846143800246003,0.03456235304226623
Astrocyte,PRLR,498,0.032263234926582854,0.017791087471522287,0.014,0.031368507468149114,0.024,17,338,1720,17,-0.02496594179675912,0.027525622813369323,0.09086191025765722
L2/3 IT,PRLR,498,0.04692316500390023,0.03610303065173469,0.001,0.03635089747372701,0.009,26,5602,14197,26,-0.07504075200434115,0.038726714839010815,0.0953839412123209
L4 IT,PRLR,498,0.02523677889118918,0.022458960883316455,0.035,0.02093565464076405,0.147,24,4372,5974,24,-0.027396309874486838,0.020260056680733766,0.04134637462560503
Oligodendrocyte,PRLR,498,0.011764018744929005,0.017690672638455893,0.784,0.00603341002500213,0.775,16,151,2240,16,-0.0364757866208437,0.01297988397158913,0.05518002453694826
Astrocyte,SLCO2B1,499,0.0184529973401331,0.02067045981340429,0.584,0.01914935801660957,0.435,17,194,1720,17,-0.01762415682182349,0.0114694630112898,0.0782748964983908
L2/3 IT,SLCO2B1,499,0.039449480708708504,0.03720414434514153,0.003,0.03156961946772116,0.069,26,11446,14197,26,-0.026618767887027852,0.032935769878263105,0.07095700555770988
L4 IT,SLCO2B1,499,0.024336445065843048,0.022641027863046705,0.071,0.021204713048177823,0.066,24,4847,5974,24,-0.019732010395599252,0.02188069922167033,0.03670456796912734
Oligodendrocyte,SLCO2B1,499,0.007233986256729524,0.018273872777566837,0.925,0.0018925880881556926,0.933,16,161,2240,16,-0.03830440505290025,0.0011790102087859745,0.05225208274444874
