subtype,regulator,d_edges,I_R,E_perm,p_perm,I_R_eqsec,p_eqsec,n_eqsec,n_active,n_cells_used,n_sections,I_s_min,I_s_median,I_s_max
Astrocyte,AC008080.4,463,0.018359621133622214,0.022083189709163276,0.66,0.014515160368474136,0.714,14,90,1720,17,-0.046847647160640306,0.013663136604426248,0.0683070892356509
L2/3 IT,AC008080.4,463,0.04338169131757377,0.03960884892576471,0.134,0.0306418188645087,0.409,26,773,14197,26,-0.03128727448271668,0.032680160496061,0.07002016152891889
L4 IT,AC008080.4,463,0.018128373208234447,0.021760810614975094,0.769,0.016759257425359192,0.697,24,368,5974,24,-0.05587636904911815,0.014160486438406053,0.1263120949463979
Oligodendrocyte,AC008080.4,463,0.01454324970054699,0.021166200987868557,0.778,0.012897090551863053,0.505,15,114,2240,16,-0.0249999999999995,0.008547875996253923,0.0840790886251252
Astrocyte,AC092353.2,499,0.02278507343016736,0.021682507247203265,0.004,0.018349771846874544,0.021,17,1720,1720,17,-0.0064333711994430665,0.017281695172157056,0.03794991691544174
L2/3 IT,AC092353.2,499,0.03927794138950921,0.0371920442891582,0.001,0.031369272754305275,0.001,26,14197,14197,26,-0.0110994453869047,0.03141352030039648,0.06886456036667506
L4 IT,AC092353.2,499,0.023499729443228475,0.022662593697525022,0.001,0.019941416675754883,0.001,24,5974,5974,24,-0.01694008636240493,0.021380583187689265,0.03519005087788325
Oligodendrocyte,AC092353.2,499,0.021336031681509125,0.021496403352902288,0.691,0.011891161386055274,0.891,16,2240,2240,16,-0.009460113781544877,0.010362498865543539,0.0351079371169866
Astrocyte,AL136114.1,496,0.01699143517854815,0.02014503474442126,0.739,0.014761516398162288,0.682,17,732,1720,17,-0.014896376427845262,0.016965087967143126,0.043134919264730245
L2/3 IT,AL136114.1,496,0.03774052181130724,0.0370555702883037,0.234,0.032462642432260255,0.041,26,10648,14197,26,-0.01087313530285379,0.03159539752071617,0.06646063503878438
L4 IT,AL136114.1,496,0.021623175820455944,0.022509796665795827,0.743,0.01857607267485578,0.716,24,4562,5974,24,-0.0299967980743941,0.020862153353315996,0.035563863565413426
Oligodendrocyte,AL136114.1,496,0.022675621880640262,0.0207199716377257,0.344,0.014864768482270887,0.317,16,662,2240,16,-0.039603466847495335,0.013693042024134402,0.04766274944442488
Astrocyte,BCAS1,499,0.022320415246001323,0.021740302319132782,0.079,0.017660319994654932,0.231,17,1720,1720,17,-0.010124513382745746,0.015982808741972707,0.03777937228346398
L2/3 IT,BCAS1,499,0.03846386130726497,0.037185664566654175,0.001,0.030723406374804765,0.001,26,14197,14197,26,-0.01192910377138814,0.030499804311545656,0.06753349845240872
L4 IT,BCAS1,499,0.023376642755577607,0.022661987454632267,0.001,0.019898738132021438,0.004,24,5974,5974,24,-0.016143714632756732,0.020875310411703783,0.035693576152593574
Oligodendrocyte,BCAS1,499,0.021696166796327524,0.02150973936826071,0.282,0.012395958947358413,0.433,16,2240,2240,16,-0.009882725522207626,0.010431140789419192,0.03554751172284428
Astrocyte,EFEMP1,495,0.022333154180957514,0.02176157411764525,0.088,0.017799961663193677,0.182,17,1720,1720,17,-0.005612369588434079,0.015003193374586625,0.03894102149799891
