subtype,regulator,d_edges,I_R,E_perm,p_perm,I_R_eqsec,p_eqsec,n_eqsec,n_active,n_cells_used,n_sections,I_s_min,I_s_median,I_s_max
Astrocyte,AC007091.1,499,0.022181441690351158,0.0216644308855292,0.087,0.017783545073209055,0.147,17,1720,1720,17,-0.007395756978921163,0.016445158050206684,0.037924692811105484
L2/3 IT,AC007091.1,499,0.03891234299117183,0.037184562910002474,0.001,0.031102175247716992,0.001,26,14197,14197,26,-0.011548738513140451,0.030985926877158246,0.06778351921607909
L4 IT,AC007091.1,499,0.02316230576316691,0.02264869011500319,0.001,0.019624002974023117,0.05,24,5974,5974,24,-0.018201024591177034,0.020983511288810028,0.035897510367239635
Oligodendrocyte,AC007091.1,499,0.021172116371219518,0.02149916471067787,0.862,0.012017544745136527,0.806,16,2240,2240,16,-0.009785400597341502,0.008712988545349881,0.03444521205474966
Astrocyte,AC091576.1,499,0.022299383133921567,0.021707728516045393,0.026,0.018088382697600037,0.024,17,1720,1720,17,-0.0033781975634595536,0.016592947140509885,0.036902545802596776
L2/3 IT,AC091576.1,499,0.03851882569859204,0.037183708912676236,0.001,0.03080177402073758,0.001,26,14197,14197,26,-0.010016957883472415,0.0307787485627527,0.06725592024754068
L4 IT,AC091576.1,499,0.02297156094374176,0.022653363486792293,0.014,0.019478234318081777,0.209,24,5974,5974,24,-0.01763111418814794,0.020859188485982665,0.03450049386299121
Oligodendrocyte,AC091576.1,499,0.021470038574487548,0.021492280974431278,0.518,0.012391406088942479,0.411,16,2240,2240,16,-0.008932541397269983,0.009761080915026605,0.035180693634461295
Astrocyte,AL033523.1,493,0.024642691926875675,0.021444195742866115,0.186,0.02275164768866318,0.086,17,1073,1720,17,-0.010659600892127617,0.018773778307727806,0.07224994081301063
L2/3 IT,AL033523.1,493,0.04579637319918524,0.03648441970797811,0.001,0.03609068816236454,0.018,26,3667,14197,26,-0.039543790660050177,0.039432296922472965,0.07697845394433027
L4 IT,AL033523.1,493,0.026408660774183912,0.022439529621153264,0.069,0.021940311863941058,0.182,24,2336,5974,24,-0.03725638180540486,0.02436303378068854,0.057659418109928244
Oligodendrocyte,AL033523.1,493,0.020973612079432113,0.021472720302734664,0.949,0.011912441252510673,0.863,16,2240,2240,16,-0.008826140309764797,0.010314683640467052,0.033791907555981146
Astrocyte,ARHGAP24,499,0.022204274754143844,0.02177082676492641,0.153,0.017111024180669922,0.613,17,1716,1720,17,-0.007853409720325409,0.015108015784661996,0.03687681375841216
L2/3 IT,ARHGAP24,499,0.042435488627103966,0.037127591017676355,0.001,0.032001197485627055,0.019,26,11877,14197,26,-0.019733189026152384,0.035024606934841246,0.07804584378609164
L4 IT,ARHGAP24,499,0.023118302619726867,0.02266662124304672,0.033,0.019569658581591477,0.174,24,5859,5974,24,-0.017105789966508467,0.02000661834386943,0.03565571322177009
Oligodendrocyte,ARHGAP24,499,0.013314499681056755,0.020513361386288398,0.977,0.011081410907281162,0.64,16,1229,2240,16,-0.025931388723668774,0.012072699251003235,0.04649538048922685
Astrocyte,DOCK5,499,0.02268292848390727,0.021734561418405747,0.011,0.017971243142981222,0.127,17,1720,1720,17,-0.007211179706235622,0.016874930662479717,0.03480891531241748
L2/3 IT,DOCK5,499,0.038959555276057975,0.037198911242641956,0.001,0.03123896184131753,0.001,26,14197,14197,26,-0.008232660939793607,0.03109847762959066,0.06849476071973927
L4 IT,DOCK5,499,0.02343187186864212,0.022667943473507226,0.001,0.020004320443983207,0.001,24,5974,5974,24,-0.018241998673423358,0.02176797246779516,0.03489028499628732
Oligodendrocyte,DOCK5,499,0.021696949469358715,0.021535162257620855,0.304,0.012629458836944,0.235,16,2240,2240,16,-0.007591456438602661,0.010557410198806674,0.03480019893395552
Astrocyte,IFI44L,466,0.025881850874924624,0.02166067310478037,0.063,0.02127179421058279,0.113,17,1258,1720,17,-0.006620731217857264,0.022025692305943926,0.061601205176391005
L2/3 IT,IFI44L,466,0.04786721422842562,0.035405527889280364,0.002,0.045797088767557566,0.009,26,289,14197,26,-0.0333333333333336,0.0407817380496001,0.15634195402134535
L4 IT,IFI44L,466,0.024137893968960253,0.022036999521017668,0.356,0.023505068789302214,0.358,23,128,5974,24,-0.011181956540776606,0.018780231344691704,0.07216817902250473
Oligodendrocyte,IFI44L,466,0.01142658343058154,0.018725326419341843,0.685,0.015248133364536525,0.521,9,59,2240,16,-0.021604938271604254,0.005446277339077027,0.06528132188875399
Astrocyte,LINC01515,499,0.02187459922820926,0.02169954264613841,0.314,0.017458718032508064,0.374,17,1720,1720,17,-0.006927035633382248,0.015825757690124103,0.0366616351629764
L2/3 IT,LINC01515,499,0.038341573830326145,0.03722808682979843,0.001,0.03072224569410886,0.001,26,14197,14197,26,-0.011851653422581085,0.030663027790588805,0.0674618264841388
L4 IT,LINC01515,499,0.02303671546397906,0.022680802403954713,0.013,0.01956236713093933,0.108,24,5974,5974,24,-0.01787037275493839,0.021179752767102128,0.033713556117468374
Oligodendrocyte,LINC01515,499,0.021211062914202532,0.021507432592515936,0.844,0.012249463580476707,0.568,16,2240,2240,16,-0.009810085781843607,0.007715720688061135,0.034119939574058046
Astrocyte,MSR1,499,0.022074649507542957,0.02174155896214314,0.181,0.017809230840460575,0.142,17,1720,1720,17,-0.0062863825125663636,0.01702607019461536,0.036051333277077144
L2/3 IT,MSR1,499,0.03826084828406087,0.03719882658276195,0.001,0.030552733869383467,0.001,26,14197,14197,26,-0.011490023601207133,0.030304265466706802,0.06757178697300396
L4 IT,MSR1,499,0.023088015157902743,0.02265891234008285,0.004,0.019678802663456868,0.027,24,5974,5974,24,-0.016166422250492314,0.02133130045946611,0.03459698918752148
Oligodendrocyte,MSR1,499,0.02177025676490818,0.02152572150259473,0.213,0.012266115290329708,0.57,16,2240,2240,16,-0.008308051597359669,0.009075758098215654,0.03493839563349068
Astrocyte,PTPRZ1,499,0.02243472232274584,0.021741796838730457,0.028,0.018309699917134124,0.009,17,1720,1720,17,-0.006949756568262754,0.01895490702357002,0.03710461336580003
L2/3 IT,PTPRZ1,499,0.03878918886034141,0.037232679492241766,0.001,0.030908963816363374,0.001,26,13681,14197,26,-0.011245390768348155,0.030195416242182194,0.067297975153844
L4 IT,PTPRZ1,499,0.022443048921222623,0.02254957103148198,0.509,0.01905263403913678,0.542,24,4318,5974,24,-0.028036786861767044,0.020320927943985947,0.039399716652334035
Oligodendrocyte,PTPRZ1,499,0.023566809421836442,0.01941395083096113,0.19,0.015551488808332835,0.292,16,669,2240,16,-0.022923208077915303,0.012295006621363694,0.0669996479654341
Astrocyte,SNTG2,499,0.026839073128163998,0.019262206059842978,0.156,0.02616033786521351,0.119,17,211,1720,17,-0.021170836673940933,0.030777710708773148,0.08392258246213265
L2/3 IT,SNTG2,499,0.04189865907768465,0.03705936520628294,0.001,0.03333266361178147,0.001,26,12053,14197,26,-0.018596038578893578,0.033080370642109225,0.07752402142681195
L4 IT,SNTG2,499,0.022282005865536816,0.022658221152860623,0.761,0.01823625617106608,0.936,24,5587,5974,24,-0.03300335916603537,0.02093494942455591,0.035568918409622535
Oligodendrocyte,SNTG2,499,0.019634752613481393,0.019953396581691357,0.517,0.008048251360509052,0.726,16,286,2240,16,-0.052067947708911363,0.0025313461499260033,0.07361442791380858
